PROD_CODE_ID,PGM_ID,MAT_APPR_CODE_FINAL_DATE,MAT_APPR_CODE_FINAL_BY,MAT_APPR_CODE_FINAL_CMNTS,PROP_NAME_MAT_CODE,PROP_NAME_MAT_CODE_DATE,PROP_NAME_MAT_CODE_BY,PROP_NAME_MAT_CODE_CMNTS,CME_APPR_MAT_NAME,CME_APPR_DATE,CME_APPR_BY,CME_APPR_CMNTS,SPEC_DRAFT_POSTED_DATE,SPEC_DRAFT_POSTED_BY,SPEC_DRAFT_POSTED_CMNTS,SPEC_CHNG_CNTRL_DATE,SPEC_CHNG_CNTRL_BY,SPEC_CHNG_CTRL_CMNTS,PROD_CODE_STATUS,PROD_CODE_CURR_STEP_STATUS,CREATED_BY,CREATED_DATE,MODIFIED_BY,MODIFIED_DATE
6441,42469,2019-02-21,77.0,MR attached,WBINOR16,2019-01-16,77.0,,WBINOR16,2019-01-17,7580.0,per Ronda Hinterlong,2019-02-21,77.0,,,,,S,C,77,2019-01-16 13:02:31,77.0,2019-02-27 12:38:48
6442,42472,2019-02-27,77.0,,WBINGR13,2019-01-16,77.0,,WBINGR13,2019-01-17,7580.0,per Ronda Hinterlong,2019-02-27,77.0,,,,,S,C,77,2019-01-16 13:18:58,77.0,2019-02-27 12:42:50
6443,46597,2019-02-27,77.0,,WBINRE17,2019-01-16,77.0,,WBINRE17,2019-01-17,7580.0,per Ronda Hinterlong,,,,,,,S,C,77,2019-01-16 13:26:35,77.0,2019-02-27 12:44:27
6444,46603,2019-02-27,77.0,,WBINPI16,2019-01-16,77.0,,WBINPI16,2019-01-17,7580.0,per Ronda Hinterlong,,,,,,,S,C,77,2019-01-16 13:30:45,77.0,2019-02-27 12:45:19
6445,46604,2019-02-27,77.0,,WBINBR16,2019-01-16,77.0,,WBINBR16,2019-01-17,7580.0,per Ronda Hinterlong,,,,,,,S,C,77,2019-01-16 13:37:07,77.0,2019-02-27 12:46:25
6581,56520,2019-03-22,2800.0,,TC28CX,2019-03-22,2800.0,,TC28CX,2019-03-28,522.0,,2019-05-14,2800.0,,2019-05-27,2800.0,,S,C,2800,2019-03-22 10:20:42,2800.0,2019-05-27 04:04:01
6582,56526,2019-03-22,2800.0,,TU32CX,2019-03-22,2800.0,,TU32CX,2019-03-28,522.0,,2019-03-29,2800.0,,2019-06-18,2800.0,,S,C,2800,2019-03-22 10:37:03,2800.0,2019-06-18 10:35:54
6661,67035,2019-05-10,7580.0,,SUTOMIC,2019-05-10,459.0,,SUTOMIC,2019-05-14,459.0,,2019-05-14,459.0,,,,,S,C,459,2019-05-10 04:49:57,459.0,2019-05-14 07:47:00
6801,51618,2019-08-13,34.0,,TM26CN,2019-08-13,34.0,,TM26CN,2019-08-13,34.0,,2019-08-13,34.0,,2019-08-13,34.0,,S,C,34,2019-08-13 12:47:54,34.0,2019-08-13 12:48:02
6802,18608,2019-08-13,34.0,,TV27CN,2019-08-13,34.0,,TV27CN,2019-08-13,34.0,,2019-08-13,34.0,,2019-08-13,34.0,,S,C,34,2019-08-13 12:53:01,34.0,2019-08-13 12:53:14
6981,74315,2019-12-20,7580.0,,KORNATIC,2019-12-20,459.0,,KORNATIC,2019-12-20,7580.0,,2019-12-20,459.0,,,,,S,C,459,2019-12-20 07:31:48,459.0,2019-12-23 03:18:50
7021,44856,2020-01-20,7740.0,,IMPALIC,2020-01-20,7740.0,,IMPALIC,2020-01-20,7740.0,,2020-01-20,7740.0,,,,,S,C,7740,2020-01-20 10:32:20,7740.0,2020-01-20 12:01:25
7221,18158,2020-06-16,6701.0,,PREVELIC,2020-06-16,6701.0,,PREVELIC,2020-06-16,1780.0,,2020-06-16,6701.0,,,,,S,C,6701,2020-06-16 03:33:26,1780.0,2020-06-16 04:32:50
7401,14714,2020-10-19,1060.0,In production for several years,ID25MF,2020-10-19,1060.0,In production for several years,,,,,2020-10-19,1060.0,In production for several years,,,,D,P,1060,2020-10-19 11:53:41,1060.0,2020-10-19 12:02:23
7441,69524,2020-10-29,4420.0,,NG30ZO,2020-10-26,4420.0,,NG30ZO,2020-10-28,1780.0,,2020-10-29,4420.0,,2020-10-29,4420.0,,S,C,4420,2020-10-26 02:49:16,4420.0,2020-10-29 08:21:48
7481,58106,2020-12-02,34.0,,NC32ZO,2020-12-02,34.0,,NC32ZO,2020-12-02,34.0,,2020-12-02,34.0,,2020-12-02,34.0,,S,C,34,2020-12-02 15:15:22,34.0,2020-12-02 15:17:23
7681,64451,2021-02-08,7580.0,,BUD24PRO,2021-02-05,580.0,,BUD24PRO,2021-02-08,7580.0,per Martter,2021-04-15,580.0,,,,,S,C,580,2021-02-05 16:15:50,580.0,2021-04-15 15:08:30
7961,70589,2021-11-26,11640.0,,KRESSIC,2021-10-08,11640.0,This code is ok from Material Code Book.,KRESSIC,2021-11-26,1780.0,,2021-10-08,11640.0,send the draft spec for signed-off,,,,S,C,11640,2021-10-08 08:20:40,1780.0,2021-11-26 09:09:34
8161,116802,2022-03-02,7366.0,,BETULAX,2022-02-28,7366.0,,BETULAX,2022-02-28,7366.0,confirmed with Brian Shaw on 2/28/22,2022-03-02,7366.0,,,,,S,C,7366,2022-02-28 08:51:24,7366.0,2022-03-02 09:02:05
8281,25036,2022-04-26,7580.0,,FASTIC,2022-04-26,7580.0,,FASTIC,2022-04-27,7580.0,,,,,,,,S,C,7580,2022-04-26 16:25:54,580.0,2022-09-06 10:22:46
8441,133429,2022-07-19,11640.0,,ECID050,2022-07-19,11640.0,,ECID050,2022-07-21,1780.0,,2022-07-19,11640.0,,,,,S,C,11640,2022-07-19 05:02:06,1780.0,2022-07-21 03:11:12
8461,40110,2022-07-19,1220.0,,BIERIC,2022-07-19,1220.0,,BIERIC,2022-07-19,1780.0,,2022-07-19,1220.0,code Bieric spec sent to RainCarbon,,,,S,C,1220,2022-07-19 07:33:44,1780.0,2022-07-19 08:08:10
8501,65871,2022-09-09,11560.0,,NC30ZO,2022-09-09,11560.0,,NC30ZO,2022-09-09,11560.0,,2022-09-12,11560.0,Spec in SIS,2022-09-12,11560.0,,S,C,11560,2022-09-09 08:06:43,11560.0,2022-09-12 10:37:06
8521,125193,2022-09-23,11560.0,,TYCO203I,2022-09-12,11560.0,,TYCO203I,2022-09-23,11560.0,,2022-09-12,11560.0,Spec in SIS,,,,S,C,11560,2022-09-12 03:20:38,11560.0,2022-09-23 10:53:57
8581,119806,2022-11-07,11560.0,,NC33ZO,2022-11-07,11560.0,,NC33ZO,2022-11-07,11560.0,,2022-11-10,11560.0,Posted,2022-11-10,11560.0,,S,C,11560,2022-11-07 05:13:22,11560.0,2022-11-10 10:39:52
8661,135166,2023-01-31,1220.0,OK from Brian Shaw at project beginning,LUMTINE,2023-01-31,1220.0,,LUMTINE,2023-02-01,1780.0,,2023-01-31,1220.0,"sent updated spec to RainCarbon Jan31, 2023",,,,S,C,1220,2023-01-31 12:29:00,1780.0,2023-02-01 03:26:44
8681,47870,2023-02-20,7740.0,,TERBACHO,2023-02-20,7740.0,,TERBACHO,2023-02-23,7740.0,,2023-02-23,7740.0,,,,,S,C,7740,2023-02-20 13:14:54,7740.0,2023-02-23 12:12:02
8701,138298,2023-02-22,7740.0,,2023,2023-02-21,7740.0,,2023,2023-02-22,7740.0,,2023-02-22,7740.0,,,,,S,C,7740,2023-02-21 09:07:57,7740.0,2023-02-22 16:01:12
8721,128378,2023-03-15,1780.0,,CODE167,2023-03-15,12180.0,,CODE167,2023-03-15,1780.0,,2023-03-15,1780.0,,,,,S,C,12180,2023-03-15 08:32:23,1780.0,2023-03-15 10:11:12
8741,134230,2023-03-23,7580.0,,SLF36T26,2023-03-23,580.0,,SLF36T26,2023-03-23,7580.0,,2023-03-23,580.0,Post in SIS,,,,S,C,580,2023-03-23 10:34:00,580.0,2023-03-23 12:38:53
8761,138019,2023-03-27,11640.0,,YOKIPIN,2023-03-30,11640.0,,YOKIPIC,2023-04-03,1780.0,,2023-04-03,11640.0,Send drafted specification..,,,,S,C,11640,2023-03-27 09:15:44,11640.0,2023-04-11 03:28:54
8801,71796,2023-04-04,6200.0,,TM26CX,2023-04-04,6200.0,,TM26CX,2023-04-04,1780.0,,2023-04-04,6200.0,,2023-04-04,6200.0,,S,C,6200,2023-04-04 09:00:07,6200.0,2023-04-04 10:47:42
8861,119808,2023-04-17,11560.0,,Z01NG30ZO,2023-04-17,11560.0,,Z01NG30ZO,2023-04-17,11560.0,,2023-04-17,11560.0,,2023-04-17,11560.0,,S,C,11560,2023-04-17 06:08:30,11560.0,2023-04-17 06:11:24
8941,69994,2023-07-26,6200.0,,TU30CX,2023-07-26,6200.0,,TU30CX,2023-07-26,1780.0,,2023-07-26,6200.0,,2023-07-26,6200.0,,S,C,6200,2023-07-26 10:11:34,6200.0,2023-07-26 10:56:20
8961,142024,2023-08-04,11640.0,,1048,2023-08-04,11640.0,this material is used in Serbia as Code2604.,1048,2023-08-08,3600.0,,2023-08-04,11640.0,,,,,S,C,11640,2023-08-04 07:01:12,11640.0,2023-08-08 06:29:48
8981,134888,2023-08-16,11640.0,,POLOTIC,2023-08-09,11640.0,,POLOTIC,2023-08-16,1780.0,,2023-08-16,11640.0,specification with politic name is sent to supplier.,,,,S,C,11640,2023-08-09 07:47:45,11640.0,2023-08-31 08:50:00
9021,134834,2023-08-25,11640.0,,GEOBALIC,2023-08-23,11640.0,,GEOBALIC,2023-08-24,1780.0,,2023-08-25,11640.0,specification is sent.,,,,S,C,11640,2023-08-23 10:55:10,11640.0,2023-08-25 09:22:48
9022,142272,2023-08-23,12900.0,,SERGIC,2023-08-23,12900.0,,SERGIC,2023-08-23,12900.0,,2023-08-23,12900.0,,,,,S,C,12900,2023-08-23 10:55:18,12900.0,2023-08-23 10:55:24
9023,134835,2023-08-25,11640.0,,DELANIC,2023-08-23,11640.0,,DELANIC,2023-08-24,1780.0,,2023-08-25,11640.0,specification is sent.,,,,S,C,11640,2023-08-23 10:58:13,11640.0,2023-08-25 09:28:25
9081,122492,2023-10-03,12180.0,,NICOLINE,2023-10-03,12180.0,,NICOLINE,2023-10-06,1780.0,,2023-10-03,12180.0,,,,,S,C,12180,2023-10-03 10:08:11,1780.0,2023-10-06 04:28:58
9187,104726,2024-01-08,7580.0,,CEM01C58,2023-12-06,10740.0,,CEM01C58,2024-01-08,9040.0,,2024-01-08,10740.0,spec is in SIS,,,,S,C,10740,2023-12-06 11:35:40,10740.0,2024-01-08 11:57:50
9201,142390,2024-02-26,13462.0,,VON,2024-02-22,13462.0,,VON,2024-02-22,1780.0,,2024-02-26,13462.0,,,,,S,C,13462,2024-02-22 01:14:01,1780.0,2024-02-27 00:56:53
9242,24944,2024-02-29,4860.0,,Z02JC21QH,2024-02-29,4860.0,,Z02JC21QH,2024-02-29,9040.0,,2024-02-29,4860.0,,2024-02-29,4860.0,,S,C,4860,2024-02-29 13:58:39,4860.0,2024-02-29 15:15:42
9281,82284,2024-03-05,10540.0,See GTRR document.,EA,2024-03-05,10540.0,,EA,2024-03-05,10540.0,,2024-03-05,10540.0,,2024-03-05,10540.0,,S,C,10540,2024-03-05 11:27:03,10540.0,2024-03-05 11:41:15
9401,143736,2024-03-29,12860.0,,CODE2323,2024-03-29,12860.0,,CODE2323,2024-04-03,1780.0,,2024-03-29,12860.0,,,,,S,C,12860,2024-03-29 12:00:18,1780.0,2024-04-03 05:09:39
9461,143734,2024-05-07,12860.0,,THAILINE,2024-05-07,12860.0,,,,,,2024-05-07,12860.0,,,,,D,P,12860,2024-05-07 02:48:21,12860.0,2024-05-07 02:50:04
9581,13060,2024-10-03,7580.0,,WBINRE20,2024-10-02,10740.0,,WBINRE20,2024-10-23,1780.0,,2024-10-22,10740.0,sent to supplier,,,,S,C,10740,2024-10-02 15:35:36,10740.0,2024-11-05 10:09:14
9582,13061,2024-10-03,7580.0,,WBINGR20,2024-10-02,10740.0,,WBINGR20,2024-10-23,1780.0,,2024-10-22,10740.0,sent to supplier,,,,S,C,10740,2024-10-02 16:31:01,10740.0,2024-11-05 10:11:51
9583,13063,2024-10-03,7580.0,,WBINOR20,2024-10-02,10740.0,,WBINOR20,2024-10-23,1780.0,,2024-10-22,10740.0,sent to supplier,,,,S,C,10740,2024-10-02 16:34:23,10740.0,2024-11-05 10:14:18
9584,13062,2024-10-03,7580.0,,WBINBL20,2024-10-02,10740.0,,WBINBL20,2024-10-23,1780.0,,2024-10-22,10740.0,sent to supplier,,,,S,C,10740,2024-10-02 16:34:53,10740.0,2024-11-05 10:13:20
9585,13065,2024-10-03,7580.0,,WBINBR20,2024-10-02,10740.0,,WBINBR20,2024-10-23,1780.0,,2024-10-22,10740.0,sent to supplier,,,,S,C,10740,2024-10-02 16:35:57,10740.0,2024-11-05 10:15:09
9586,143342,2024-10-03,7580.0,,WBINWH22,2024-10-02,10740.0,,WBINWH22,2024-10-23,1780.0,,2024-10-22,10740.0,spec sent to supplier,,,,S,C,10740,2024-10-02 16:37:11,10740.0,2024-11-05 10:16:26
9587,143344,2024-10-03,7580.0,,WBINPI20,2024-10-02,10740.0,,WBINPI20,2024-10-23,1780.0,,2024-10-22,10740.0,spec sent to supplier,,,,S,C,10740,2024-10-02 16:38:16,10740.0,2024-11-05 10:17:52
9588,143345,2024-10-03,7580.0,,WBINLI20,2024-10-02,10740.0,,WBINLI20,2024-10-23,1780.0,,2024-10-22,10740.0,spec sent to supplier,,,,S,C,10740,2024-10-02 16:39:17,10740.0,2024-11-05 10:18:49
9601,145252,2024-10-04,14061.0,,PIZZIC,2024-10-04,14061.0,,PIZZIC,2024-10-04,1780.0,,2024-10-04,14061.0,,,,,S,C,14061,2024-10-04 04:06:42,1780.0,2024-10-04 04:23:43
9641,74562,2024-10-16,7580.0,,MOOMIC,2024-10-16,10740.0,,MOOMIC,2024-10-22,1780.0,,2024-10-21,10740.0,specification copied from X0033404,,,,S,C,10740,2024-10-16 15:01:32,10740.0,2024-10-22 10:43:39
9661,142608,2024-10-21,14061.0,,RAVENNIC,2024-10-21,14061.0,,RAVENNIC,2024-10-21,1780.0,,2024-10-21,14061.0,SignOff attached below,,,,S,C,14061,2024-10-21 08:04:39,14061.0,2024-10-23 08:03:43
9681,143343,2024-10-22,7580.0,,WBINYE21,2024-10-22,10740.0,,WBINYE21,2024-10-23,1780.0,,2024-10-22,10740.0,spec sent to supplier,,,,S,C,10740,2024-10-22 10:58:58,10740.0,2024-10-28 11:52:53
9741,145757,2024-12-03,4420.0,,CL01WU,2024-12-03,4420.0,,CL01WU,2024-12-03,4420.0,OK per RMM decision,2024-12-03,4420.0,,2024-12-03,4420.0,,S,C,4420,2024-12-03 02:33:35,4420.0,2024-12-03 02:41:32
9841,145952,2025-01-23,1780.0,,VOCINE,2025-01-22,14061.0,,VOCINE,2025-01-23,1780.0,,2025-01-22,14061.0,Specs stored in SIS only for documentational purpose.,,,,S,C,14061,2025-01-22 11:30:16,1780.0,2025-01-23 05:06:49
8341,125189,2022-06-17,11640.0,,ECID013,2022-06-17,11640.0,,ECID013,2022-06-21,1780.0,,2022-06-17,11640.0,,,,,S,C,11640,2022-06-17 10:16:46,11640.0,2022-07-06 07:20:10
8361,132821,2022-06-20,11640.0,,ECID014,2022-06-20,11640.0,,ECID014,2022-06-21,1780.0,,2022-06-20,11640.0,,,,,S,C,11640,2022-06-20 10:09:14,11640.0,2022-07-05 10:56:10
8362,133428,2022-06-20,11640.0,,ECID011,2022-06-20,11640.0,,ECID011,2022-06-21,1780.0,,2022-06-20,11640.0,,,,,S,C,11640,2022-06-20 10:10:32,11640.0,2022-06-29 11:01:39
8381,118666,2022-08-09,11700.0,,MACANITE,2022-06-23,11700.0,Chemtrend Ml-7053 mold release agent.,MACANITE,2022-08-09,9040.0,,2022-08-09,11700.0,,,,,S,C,11700,2022-06-23 19:36:26,11700.0,2022-09-29 09:22:14
8401,129420,2022-07-08,11640.0,,TIMEBIC,2022-07-08,11640.0,,TIMEBIC,2022-07-08,1780.0,,2022-07-08,11640.0,,,,,S,C,11640,2022-07-08 08:45:55,11640.0,2022-07-11 07:23:02
8421,132948,2022-07-11,10720.0,,S04N,2022-07-08,10720.0,,S04N,2022-07-08,1780.0,,2022-07-11,1780.0,GYD3696,2022-07-11,10720.0,,S,C,10720,2022-07-08 10:27:05,1780.0,2022-07-11 09:22:25
8481,135306,2022-07-20,12180.0,,NAIKINE,2022-07-20,12180.0,,NAIKINE,2022-07-20,1780.0,,2022-07-20,12180.0,,,,,S,C,12180,2022-07-20 10:03:01,12180.0,2022-07-20 11:06:44
8541,54866,2022-09-19,6200.0,,TM26CX,2022-09-19,6200.0,,TM26CX,2022-09-23,1780.0,,2022-09-19,6200.0,,2022-09-23,6200.0,,S,C,6200,2022-09-19 05:37:38,6200.0,2022-09-23 02:34:26
8561,128057,2022-09-26,11560.0,,BK30ZO,2022-09-21,11560.0,,BK30ZO,2022-09-21,11560.0,,2022-09-26,11560.0,,2022-09-26,11560.0,,S,C,11560,2022-09-21 08:34:19,11560.0,2022-09-26 09:02:07
8601,124734,2022-11-14,11560.0,,CJ24YA,2022-11-14,11560.0,,CJ24YA,2022-11-14,11560.0,,2022-11-14,11560.0,,2022-11-14,11560.0,,S,C,11560,2022-11-14 07:18:39,11560.0,2022-11-18 05:26:38
8621,70291,2022-11-24,11640.0,,CENTRIC,2022-11-24,1780.0,,CENTRIC,2022-11-24,1780.0,,2022-11-24,11640.0,Done,,,,S,C,1780,2022-11-24 04:31:19,11640.0,2022-11-24 08:14:33
8641,76302,2022-12-19,10640.0,,BPB2SF,2022-12-19,10640.0,,BPB2SF,2022-12-19,9040.0,,2022-12-19,10640.0,,2022-12-19,10640.0,,S,C,10640,2022-12-19 09:02:35,10640.0,2022-12-19 10:38:15
8781,138018,2023-04-03,11640.0,,AVOCATIC,2023-04-03,11640.0,,AVOCATIC,2023-04-04,1780.0,,2023-04-04,11640.0,,,,,S,C,11640,2023-04-03 08:41:54,11640.0,2023-04-04 07:51:59
8821,72152,2023-05-11,10640.0,,NF26ZO,2023-04-05,10640.0,,NF26ZO,2023-05-11,9040.0,,2023-05-11,10640.0,,2023-06-28,10640.0,,S,C,10640,2023-04-05 15:47:08,10640.0,2023-06-28 10:53:48
8841,118546,2023-04-12,11640.0,,BTSEN001,2023-04-12,11640.0,,BTSEN001,2023-04-12,1780.0,Agreed with F. Bucher,2023-06-08,11640.0,,,,,S,C,11640,2023-04-12 08:15:03,11640.0,2023-06-08 03:40:06
8881,139996,2023-07-18,10560.0,GTRR-1050552515-25 (Full Technical Approval Report),FLOUSIC,2023-07-17,10560.0,,FLOUSIC,2023-07-17,1780.0,,2023-07-18,10560.0,,,,,S,C,10560,2023-07-17 05:07:37,10560.0,2023-07-18 00:40:52
8901,142203,2023-07-24,4420.0,,Z14T,2023-07-24,4420.0,,Z14T,2023-07-25,1780.0,,2023-07-26,4420.0,,2023-07-26,4420.0,,S,C,4420,2023-07-24 06:40:39,4420.0,2023-07-26 02:00:03
8921,142204,2023-07-26,4420.0,,Z15T,2023-07-26,4420.0,,,,,,2023-07-26,4420.0,,2023-07-26,4420.0,,D,P,4420,2023-07-26 03:45:18,4420.0,2023-07-26 03:45:53
9001,142271,2023-08-22,12900.0,,CODE808,2023-08-22,12900.0,previously selected by GRMDA for future GY code,CODE808,2023-08-22,12900.0,,2023-08-22,12900.0,,,,,S,C,12900,2023-08-22 12:43:06,12900.0,2023-08-22 12:45:28
9002,142273,2023-08-22,12900.0,,PLATANIC,2023-08-22,12900.0,,PLATANIC,2023-08-22,12900.0,,2023-08-22,12900.0,,,,,S,C,12900,2023-08-22 12:52:01,12900.0,2023-08-22 12:52:06
9041,127808,2023-08-24,11640.0,,HAFENIC,2023-08-24,11640.0,,HAFENIC,2023-08-24,1780.0,,2023-08-24,11640.0,,,,,S,C,11640,2023-08-24 03:33:21,11640.0,2023-08-24 09:15:03
9061,84347,2023-09-08,4420.0,,CB01WU,2023-09-08,4420.0,,CB01WU,2023-09-08,1780.0,,2023-09-08,4420.0,,2023-09-08,4420.0,,S,C,4420,2023-09-08 04:50:11,4420.0,2023-09-08 05:37:57
9101,139875,2023-10-10,14061.0,,LBRF050,2023-10-04,14061.0,,LBRF050,2023-10-06,1780.0,,2023-10-04,14061.0,Spec already sent to the Supplier.,,,,S,C,14061,2023-10-04 11:00:02,14061.0,2023-10-10 05:18:13
9121,22,2023-10-06,12180.0,,GRIFFINE,2023-10-06,12180.0,,GRIFFINE,2023-10-06,1780.0,,2023-10-06,12180.0,,,,,S,C,1780,2023-10-06 04:30:55,12180.0,2024-02-29 03:02:32
9141,137030,2023-10-30,1220.0,RainCarbon has accepted the spec by email but needs to sign-off in SIS(but on vacation this week),NAULETIC,2023-10-26,1780.0,,NAULETIC,2023-10-30,1220.0,,2023-10-30,1220.0,RainCarbon has accepted the spec by email but needs to sign-off in SIS(but on vacation this week),,,,S,C,1780,2023-10-26 01:13:36,1220.0,2023-10-30 06:08:10
9161,139063,2023-12-05,14061.0,,TITATIC,2023-12-05,14061.0,,TITATIC,2023-12-05,1780.0,,2023-12-05,14061.0,,,,,S,C,1780,2023-12-05 10:02:26,14061.0,2023-12-05 10:49:14
9221,143977,2024-04-08,12860.0,,CODE7096,2024-02-27,12860.0,,CODE7096,2024-04-08,1780.0,,2024-04-08,12860.0,,,,,S,C,12860,2024-02-27 03:43:06,1780.0,2024-04-08 10:46:26
9241,143963,2024-03-11,12900.0,,PARINE,2024-02-29,12900.0,,PARINE,2024-02-29,9040.0,,2024-03-11,12900.0,,,,,S,C,12900,2024-02-29 13:25:31,12900.0,2024-03-11 19:35:21
9261,37454,2024-04-01,3424.0,,TONGIC,2024-03-04,3424.0,,TONGIC,2024-03-07,1780.0,,2024-07-12,3424.0,,,,,S,C,3424,2024-03-04 03:47:06,3424.0,2024-07-16 02:14:27
9301,43316,2024-03-08,11060.0,,RF448G44,2024-03-08,11060.0,,RF448G44,2024-03-08,11060.0,,2024-03-08,11060.0,,2024-03-08,11060.0,,S,C,11060,2024-03-08 09:07:43,11060.0,2024-03-08 09:14:40
9341,143737,2024-03-20,12860.0,,ZEOLITIC,2024-03-20,12860.0,,ZEOLITIC,2024-03-20,1780.0,,2024-04-03,12860.0,,,,,S,C,12860,2024-03-20 05:13:37,12860.0,2024-04-03 02:52:17
9424,140648,,,,,,,,XP,2024-04-08,12360.0,,2024-04-08,12360.0,,,,,D,M,12360,2024-04-08 02:09:56,12360.0,2024-04-08 02:23:17
9441,135870,2024-04-26,4860.0,,JF30DR,2024-04-26,4860.0,,JF30DR,2024-04-26,7580.0,,2024-04-26,4860.0,,2024-04-26,4860.0,,S,C,4860,2024-04-26 10:31:21,4860.0,2024-04-26 11:03:21
9481,65868,2024-05-08,4420.0,,N01BN32ZO,2024-05-08,4420.0,,N01BN32ZO,2024-05-13,1780.0,,2024-05-08,4420.0,,2024-05-08,4420.0,,S,C,4420,2024-05-08 08:38:19,4420.0,2024-05-13 05:18:39
9501,44051,2024-08-29,3600.0,,TUFFIC,2024-07-31,3600.0,,TUFFIC,2024-08-06,1780.0,,2024-08-26,3600.0,,,,,S,C,3600,2024-07-31 03:35:37,3600.0,2024-08-29 08:15:40
9521,139516,2024-09-05,14061.0,,WBINWH21,2024-09-04,14061.0,new code,WBINWH21,2024-09-05,1780.0,,2024-09-05,14061.0,,,,,S,C,14061,2024-09-04 08:47:06,14061.0,2024-09-05 10:39:11
9541,141612,2024-09-05,14061.0,,WBINYE20,2024-09-05,14061.0,New code for SCP100_021,WBINYE20,2024-09-05,1780.0,,2024-09-05,14061.0,,,,,S,C,14061,2024-09-05 09:19:47,14061.0,2024-09-05 10:41:05
9561,139598,2024-10-10,14061.0,,LBRF821,2024-09-20,14061.0,,LBRF821,2024-10-10,1780.0,,2024-09-20,14061.0,,,,,S,C,14061,2024-09-20 09:14:58,14061.0,2024-10-10 08:04:38
9621,143987,2024-10-14,1780.0,,SARAIC,2024-10-14,13462.0,,SARAIC,2024-10-14,1780.0,Pronounciation \"SARA\"- \"IC\",2024-10-16,13462.0,,,,,S,C,13462,2024-10-14 02:50:50,3424.0,2024-10-16 23:52:27
9701,144588,2024-10-29,8300.0,,S08T,2024-10-29,8300.0,,S08T,2024-10-29,1780.0,,2024-10-29,8300.0,,2024-10-29,8300.0,,S,C,8300,2024-10-29 06:43:53,8300.0,2024-10-29 06:46:22
9721,139328,2024-11-21,7740.0,,1402,2024-11-21,7740.0,,CODE1402,2024-12-03,1780.0,,2024-12-02,7740.0,,,,,S,C,7740,2024-11-21 13:32:09,1780.0,2024-12-03 09:40:02
9761,64201,2025-01-02,7740.0,GTRR-1278467010-48,ENASTOMO,2025-01-02,7740.0,,ENASTOMO,2025-01-08,1780.0,GTRR-1278467010-48,2025-01-02,7740.0,,,,,S,C,7740,2025-01-02 14:00:25,1780.0,2025-01-08 08:20:25
9781,143179,2025-01-09,12900.0,,ALBANIC,2025-01-09,12900.0,,ALBANIC,2025-01-09,1780.0,,2025-01-09,12900.0,,,,,S,C,1780,2025-01-09 02:59:12,12900.0,2025-01-09 07:56:55
9801,145448,2025-01-14,13461.0,,TOMLITE,2025-01-14,13461.0,,TOMLITE,2025-01-14,1780.0,,2025-01-21,13461.0,,,,,D,P,13461,2025-01-13 21:25:16,13461.0,2025-01-21 00:37:05
9821,47361,2025-01-21,4860.0,,S03NPA6SX,2025-01-21,4860.0,,S03NPA6SX,2025-01-21,1780.0,,2025-01-21,4860.0,,2025-01-21,4860.0,,S,C,4860,2025-01-21 09:43:34,4860.0,2025-01-21 13:02:38
9822,47362,2025-01-21,4860.0,,S03NPE9SX,2025-01-21,4860.0,,S03NPE9SX,2025-01-21,1780.0,,2025-01-21,4860.0,,2025-01-21,4860.0,,S,C,4860,2025-01-21 10:05:14,4860.0,2025-01-21 10:45:19
9861,145250,2025-02-06,14061.0,,RELEASIC,2025-02-05,14061.0,,RELEASIC,2025-02-06,1780.0,,2025-02-05,14061.0,,,,,S,C,14061,2025-02-05 09:28:12,14061.0,2025-02-06 06:06:40
